,q,s
2018-09-01 00:00:00+01:00,121.010513223455,0.000458930790150324
2018-09-02 00:00:00+01:00,114.320790973597,6.05890081747652e-07
2018-09-03 00:00:00+01:00,125.87475462581,6.05890081747652e-07
2018-09-04 00:00:00+01:00,128.904177161854,6.05890081747652e-07
2018-09-05 00:00:00+01:00,117.040409886338,6.05890081747652e-07
2018-09-06 00:00:00+01:00,121.851657480633,6.05890081747652e-07
2018-09-07 00:00:00+01:00,126.688916638924,6.05890081747652e-07
2018-09-08 00:00:00+01:00,119.544266280932,6.05890081747652e-07
2018-09-09 00:00:00+01:00,111.846144385458,6.05890081747652e-07
2018-09-10 00:00:00+01:00,112.651012231745,6.05890081747652e-07
2018-09-11 00:00:00+01:00,120.02485950171,6.05890081747652e-07
2018-09-12 00:00:00+01:00,128.857933759497,6.05890081747652e-07
2018-09-13 00:00:00+01:00,148.131556703704,0.299031092376949
2018-09-14 00:00:00+01:00,147.544060417449,0.407066315819199
2018-09-15 00:00:00+01:00,186.393578134322,4.54898984885171
2018-09-16 00:00:00+01:00,214.640962514423,3.50621057591099
2018-09-17 00:00:00+01:00,238.415224336339,4.68722020405853
2018-09-18 00:00:00+01:00,261.643579979752,3.78589234099892
2018-09-19 00:00:00+01:00,328.703784120329,1.93364567933509
2018-09-20 00:00:00+01:00,576.196546292906,1.5160326411383
2018-09-21 00:00:00+01:00,599.284586876965,1.7639614130678
2018-09-22 00:00:00+01:00,626.57317772643,3.26610146598471
2018-09-23 00:00:00+01:00,664.261917052565,24.2118336581216
2018-09-24 00:00:00+01:00,503.502898863747,37.9255644728951
2018-09-25 00:00:00+01:00,523.852339689382,69.8489660047549
2018-09-26 00:00:00+01:00,557.558786838316,82.7721593459148
2018-09-27 00:00:00+01:00,392.777848773904,10.7565834100571
2018-09-28 00:00:00+01:00,214.779153045685,12.8233361301497
2018-09-29 00:00:00+01:00,190.375573546759,51.1073168374883
2018-09-30 00:00:00+01:00,236.523123631508,59.4518137441715
