,q,s
2018-09-01 00:00:00+01:00,10.1980068355515,0.0
2018-09-02 00:00:00+01:00,9.39207432887874,0.0
2018-09-03 00:00:00+01:00,8.77745211412769,0.0
2018-09-04 00:00:00+01:00,8.26149642573573,0.0
2018-09-05 00:00:00+01:00,8.0094027250033,0.0
2018-09-06 00:00:00+01:00,9.17212184470912,0.0
2018-09-07 00:00:00+01:00,9.81077437393555,0.0
2018-09-08 00:00:00+01:00,9.30986026676371,0.0
2018-09-09 00:00:00+01:00,13.1609451568066,0.0
2018-09-10 00:00:00+01:00,25.9826588502207,0.0
2018-09-11 00:00:00+01:00,42.7738068069113,0.0
2018-09-12 00:00:00+01:00,55.7852463383975,3.18013527728179
2018-09-13 00:00:00+01:00,67.5548940576089,3.11111518674678
2018-09-14 00:00:00+01:00,76.0601051286703,3.01952595602514
2018-09-15 00:00:00+01:00,69.5304495140923,5.41201495025239
2018-09-16 00:00:00+01:00,61.5885992062518,4.88851972269246
2018-09-17 00:00:00+01:00,62.952556654785,3.49668002464022
2018-09-18 00:00:00+01:00,62.980270310708,0.506931826670101
2018-09-19 00:00:00+01:00,67.5231914856183,0.0
2018-09-20 00:00:00+01:00,70.2899789072737,2.26637897448948
2018-09-21 00:00:00+01:00,72.4923108627045,2.02195943113306
2018-09-22 00:00:00+01:00,72.0387556080108,9.60934579623285
2018-09-23 00:00:00+01:00,58.4078651441053,11.7483861297173
2018-09-24 00:00:00+01:00,42.3058306763587,13.9406761095498
2018-09-25 00:00:00+01:00,43.0316654163693,38.6318471629767
2018-09-26 00:00:00+01:00,48.8662823039812,36.7763725757197
2018-09-27 00:00:00+01:00,46.8839498752081,19.313039170295
2018-09-28 00:00:00+01:00,38.1354729597309,26.3246613013415
2018-09-29 00:00:00+01:00,35.45787099806,47.909322616867
2018-09-30 00:00:00+01:00,34.2267760926918,52.4860417911252
2018-10-01 00:00:00+01:00,27.3674083922835,55.2006865945541
2018-10-02 00:00:00+01:00,20.5361265235463,61.1055127217189
2018-10-03 00:00:00+01:00,15.5367618472568,62.7244882618031
2018-10-04 00:00:00+01:00,21.6765986218476,71.1898207201575
2018-10-05 00:00:00+01:00,28.5517799287125,82.4378715339888
2018-10-06 00:00:00+01:00,23.7795108239657,83.1788271434517
2018-10-07 00:00:00+01:00,18.1957297130076,98.6894422015981
2018-10-08 00:00:00+01:00,23.6682194456233,104.600205062939
2018-10-09 00:00:00+01:00,46.4014450553825,94.4084900105264
2018-10-10 00:00:00+01:00,59.678650872582,79.9395576782706
2018-10-11 00:00:00+01:00,55.6587116713103,65.3672881181535
2018-10-12 00:00:00+01:00,70.9722453828783,52.1259292275291
2018-10-13 00:00:00+01:00,102.098356833458,37.5717749224994
2018-10-14 00:00:00+01:00,121.234157616193,25.7380038386206
2018-10-15 00:00:00+01:00,105.288670010086,25.5287360750764
2018-10-16 00:00:00+01:00,77.1884607601435,24.0585177484071
2018-10-17 00:00:00+01:00,63.3873983820233,20.6716834800474
2018-10-18 00:00:00+01:00,50.2668009375671,21.1795358676088
2018-10-19 00:00:00+01:00,37.856387597023,24.6030808306884
2018-10-20 00:00:00+01:00,31.2334261417552,26.5355004250476
2018-10-21 00:00:00+01:00,42.965195938377,22.787415342586
2018-10-22 00:00:00+01:00,48.7575120897626,67.2298956925125
