,q,s
2018-09-01 00:00:00+01:00,25.72588912053,48.2174027629573
2018-09-02 00:00:00+01:00,25.6179365619227,46.4696938275542
2018-09-03 00:00:00+01:00,30.6389668649689,44.149192242501
2018-09-04 00:00:00+01:00,31.4975485812662,43.0297422483527
2018-09-05 00:00:00+01:00,27.4938975010265,42.1110847500111
2018-09-06 00:00:00+01:00,29.5342400033193,40.2154562197293
2018-09-07 00:00:00+01:00,32.234186859528,38.3094141936417
2018-09-08 00:00:00+01:00,31.0086688446301,36.8114195812015
2018-09-09 00:00:00+01:00,29.4707359137466,35.4520084718535
2018-09-10 00:00:00+01:00,29.902906438863,34.3560718623188
2018-09-11 00:00:00+01:00,31.1970242598393,33.34070965536
2018-09-12 00:00:00+01:00,32.518564440147,32.7748636808676
2018-09-13 00:00:00+01:00,36.4252293880228,32.3811853176911
2018-09-14 00:00:00+01:00,33.7220096953973,32.6216791170939
2018-09-15 00:00:00+01:00,39.3556243283575,41.1322756031186
2018-09-16 00:00:00+01:00,41.2302265533329,41.1816396973922
2018-09-17 00:00:00+01:00,40.5188281385083,47.0970049092228
2018-09-18 00:00:00+01:00,41.8187134161634,46.2332250305962
2018-09-19 00:00:00+01:00,52.7101320214581,42.8082172148209
2018-09-20 00:00:00+01:00,89.794861003952,41.5885218787849
2018-09-21 00:00:00+01:00,91.3837444416827,41.9390523689585
2018-09-22 00:00:00+01:00,91.8572615130247,46.2004165390372
2018-09-23 00:00:00+01:00,95.2014323634257,80.0381423437147
2018-09-24 00:00:00+01:00,71.7662645360944,101.163604634894
2018-09-25 00:00:00+01:00,67.5219257614723,169.824299653469
2018-09-26 00:00:00+01:00,65.4948724656952,196.694686111457
2018-09-27 00:00:00+01:00,45.392158818661,14.528047336364
2018-09-28 00:00:00+01:00,33.4285591350588,18.0022245651469
2018-09-29 00:00:00+01:00,29.804975064148,77.5966359579169
2018-09-30 00:00:00+01:00,33.4248594494894,100.632469833826
2018-10-01 00:00:00+01:00,31.2318326944718,115.975421596551
2018-10-02 00:00:00+01:00,23.3756908445208,116.212938458306
2018-10-03 00:00:00+01:00,15.8864908827807,116.88849979478
2018-10-04 00:00:00+01:00,13.3044921480934,130.147731508551
2018-10-05 00:00:00+01:00,16.3918196117304,171.52978248557
2018-10-06 00:00:00+01:00,18.1436924105168,181.378364466338
2018-10-07 00:00:00+01:00,14.777169404104,183.568255218138
2018-10-08 00:00:00+01:00,16.0587102284242,219.8866853393
2018-10-09 00:00:00+01:00,22.9518904072362,245.252984060718
2018-10-10 00:00:00+01:00,23.2496389171134,248.104299646958
2018-10-11 00:00:00+01:00,19.1778898606735,243.485134602989
2018-10-12 00:00:00+01:00,19.7685750912334,232.425673572866
2018-10-13 00:00:00+01:00,27.4882656731927,218.978249953223
2018-10-14 00:00:00+01:00,54.5966546633029,200.636101088572
2018-10-15 00:00:00+01:00,59.573106766663,198.938314457511
2018-10-16 00:00:00+01:00,40.8138078299142,198.006690071459
2018-10-17 00:00:00+01:00,34.7769671144193,200.355213226108
2018-10-18 00:00:00+01:00,44.3536421334499,222.520541088473
2018-10-19 00:00:00+01:00,42.8353785333422,223.710822100101
2018-10-20 00:00:00+01:00,37.3336536627714,233.732315791103
2018-10-21 00:00:00+01:00,41.3891396889274,242.000056249801
2018-10-22 00:00:00+01:00,37.7569229426732,267.213829559302
2018-10-23 00:00:00+01:00,27.5076835184236,292.218826700618
